97255,67138
48269,10587
7540,73336
7540,38909
25624,62132
93984,17108
93984,44253
63341,50201
38505,28060
18767,24622
84359,60849
18241,96494
93220,87085
14643,56677
14643,62356
51514,17895
51514,89869
51514,405
82477,83578
49046,89145
49046,56684
49046,83912
49046,40314
49046,64541
49046,67797
49046,19814
49046,66144
49046,31693
49046,40984
49046,25570
49046,57633
49046,89450
49046,34519
49046,25210
49046,66988
49046,39265
49046,90359
49046,59914
49046,86840
49046,63200
49046,79459
49046,54214
49046,75357
49046,42526
49046,73131
49046,40885
49046,48134
49046,20404
49046,98418
49046,90564
49046,4026
49046,43295
49046,100190
39099,77622
39099,51514
39099,49952
29354,99860
29354,7744
29354,6109
29354,25210
29354,83578
29354,93201
29354,62312
63333,16427
97817,72908
97817,100098
15423,70789
55455,17520
84989,97639
76577,70551
76577,81993
49860,43497
50794,14726
93467,15207
96883,14726
36550,28573
33751,75315
33751,62312
33751,69643
33751,10313
33751,52533
13597,23537
18537,61502
65980,78147
50528,25883
50528,81540
50528,59157
37795,48574
37795,72416
37795,25570
37795,95466
37795,77524
58649,19814
81301,72416
33123,38909
13887,2608
13887,79631
13887,81540
13887,56677
13887,6109
13887,29207
13887,69643
13887,77524
13887,43350
13887,98740
13887,63069
13887,37861
13887,91337
13887,32335
13887,30856
13887,77739
13887,528
13887,17108
13887,43682
13887,65608
87618,97639
47318,38909
67052,25883
13742,99456
6146,34803
31842,42609
9756,50708
47149,15207
54299,41060
47368,50708
47368,38909
47368,74924
47368,81540
76402,43350
76402,528
76402,66544
76402,2608
76402,77692
76402,77739
38876,63303
37677,61816
58102,88477
17099,76933
36124,50201
36124,61816
95171,86790
95171,92812
99201,75701
6633,77524
6633,66125
6633,56677
23727,48574
23727,99211
37058,32335
37058,77599
37058,55265
14172,56627
77880,65735
77880,19814
77880,54785
77880,55818
77880,31693
77880,39377
77880,17108
77880,40314
77880,86969
77880,20404
77880,82249
77880,99409
77880,16427
77880,98418
34144,81998
38757,94063
74522,10313
74522,63069
74522,6109
74522,69409
37254,14671
37254,18852
37254,38729
37254,44198
40182,81993
58367,74924
58367,81540
29283,23691
29283,96395
29283,52250
29283,76933
85331,38909
68754,71882
2655,10800
2655,54741
45004,38909
9546,81993
297,12812
57774,64132
70787,64541
70787,51514
70787,87085
70787,56245
70787,83912
28162,4007
95991,718
95991,56054
95991,37861
95991,26841
95991,6449
9890,15207
75993,20569
60425,66125
60425,29207
60425,91337
60425,77739
60425,10313
12406,41060
82751,22915
82751,91337
82751,69643
82751,28573
25706,64132
46,68650
34519,40966
34519,65735
34519,19814
34519,98418
34519,37254
34519,51447
34519,74805
34519,93201
34519,84486
34519,86840
34519,89450
34519,95138
19179,97652
60816,87085
60816,96395
60816,91337
60816,76412
60816,32239
60816,9987
60816,24494
60816,23255
60816,77524
60816,10313
60816,39265
60816,52533
60816,17520
28496,14726
52681,39018
69454,718
69454,18487
69025,97392
19246,8668
76725,63303
682,25791
66924,8307
66924,43682
66924,99912
9211,92812
6115,87802
6115,36376
3646,14726
41501,62581
36475,68177
36475,68650
41697,3549
33483,60448
76568,30856
71141,32517
9092,25883
14173,28573
46588,22915
46588,24622
46588,62312
46588,22982
46588,68411
46588,72416
46588,77266
73020,27247
73020,20413
73020,50201
73020,32426
73020,57633
73020,83674
73020,64590
73020,56409
6339,56677
48801,54741
48801,56627
25516,61094
66289,48056
1860,74924
550,66988
2488,56245
6916,25883
65348,100098
72378,71472
84521,4525
84521,34803
84521,63069
68344,61094
18968,21680
98205,40039
10053,14489
26467,63991
26467,25570
26467,39265
26467,90344
26467,572
26467,26841
26467,84486
26467,44262
26467,81116
26467,93266
26467,90169
26467,22915
26467,2608
29157,68649
75420,74805
70650,33244
70650,83912
70650,16265
22532,54031
9330,77739
9975,3113
9975,69643
26914,40966
26914,25570
60568,97639
60568,718
60568,29445
12134,59642
12134,27909
12134,42290
69434,10800
69434,55456
56936,61094
7791,41452
7791,80293
7791,24494
49072,50708
11926,40039
42117,43218
42117,42609
42031,96494
90054,20017
90054,90344
97490,38909
79386,38909
38670,50708
38670,77428
38670,83578
61624,81998
45256,69889
76429,44413
76429,45654
76429,15538
76429,99211
18268,51514
18268,68935
18268,38463
18268,2608
63628,32517
63628,35254
78937,21680
78937,83578
31693,28197
70518,68835
92266,14726
33856,24622
33856,16320
33856,90359
33856,51447
33856,56409
35287,59157
32819,77524
34719,61502
39938,68650
24494,19814
81112,26841
81112,40800
11073,28573
92358,6109
71084,27247
70004,59157
35842,62581
66853,99456
53253,8179
53253,15207
95051,59493
28337,62132
49637,15360
49637,21571
20814,81540
20814,72416
20814,22982
26608,74924
10562,50708
10562,35254
10562,81540
50815,8179
68255,69889
47307,76089
71492,67048
78553,89573
78553,10835
26893,23537
46412,94818
2750,35941
81667,20569
4150,12336
4150,32517
4150,68650
77692,11878
77692,77996
77692,91608
77692,47705
77692,57166
77692,63200
77692,41452
77692,86969
77692,43788
77692,89573
77692,29445
77692,77106
77692,65735
77692,23691
77692,40846
77692,89869
77692,31693
77692,16265
77692,34803
77692,71495
77692,23255
77692,14177
77692,32239
77692,77880
77692,40537
77692,51447
77692,26841
77692,19814
77692,93201
77692,45040
77692,97392
77692,40966
77692,7039
77692,39265
77692,20404
77692,83659
77692,30420
77692,44253
23276,99456
42255,47363
27417,35941
880,49841
11545,72416
44302,28981
44302,17189
44302,99456
44302,60448
44302,85103
44302,69889
44302,67138
44302,98418
57152,72973
75119,4839
75119,54268
28328,52250
28328,100098
28328,34194
5826,37826
20413,43843
20413,42290
73527,25883
41344,75439
45033,18487
45033,39621
45033,48574
63506,72973
31022,36376
69038,19814
69038,83659
6891,15360
6891,29445
6891,74328
6891,21571
6891,73324
86470,69643
86470,52533
86470,40846
86470,95846
86470,43682
85455,528
85455,72908
85455,40885
85455,96613
85455,8307
85455,76412
85455,72973
7986,38909
78196,68813
55091,25883
82995,69889
14044,81993
14044,10800
14044,37826
14044,25791
14044,61816
14044,14726
56163,20569
10835,87849
10835,56684
10835,84624
10835,20413
10835,85832
10835,405
10835,41452
10835,50938
10835,14177
10835,39621
10835,55513
10835,40846
10835,96905
10835,42526
10835,18232
10835,78553
10835,16265
10835,11717
10835,66095
10835,94220
10835,43497
10835,24622
10835,54785
10835,93663
10835,7791
10835,54214
10835,7039
10835,17520
10835,22915
10835,66448
10835,100190
10835,20404
10835,60531
10835,4026
7304,63349
5536,61502
58593,35254
58593,18487
58593,74924
92355,32517
50987,35941
50987,23537
87849,10835
87849,56684
87849,51447
28142,92775
28142,21802
28142,56684
28142,405
28142,41452
28142,86969
28142,50938
28142,54214
28142,40966
28142,84103
28142,65735
28142,40846
28142,89869
28142,96905
28142,54268
28142,43497
28142,18232
28142,22915
28142,16265
28142,10835
28142,66095
28142,14230
28142,34519
28142,80293
28142,16785
28142,52551
28142,572
28142,73920
28142,51447
28142,43295
28142,18722
28142,77428
28142,98740
28142,42526
28142,41700
28142,91809
28142,40885
28142,1679
28142,94220
28142,2057
28142,98418
28142,60531
28142,17895
28142,25210
28142,16427
34540,84730
34540,68835
57557,85103
12138,25883
32318,14726
19654,4007
46382,32517
81508,25891
46843,38463
78543,17311
48252,50708
6957,35254
88654,81155
56460,18911
7107,36886
20376,20569
77524,77266
4009,11124
4009,16320
4009,80293
4009,97392
4009,79459
4009,43295
85937,87802
94561,96762
62927,48574
62927,56958
71699,38909
19283,28573
19283,10587
91737,20986
72654,52551
72654,24494
72654,48056
72654,43295
50440,40966
50440,59869
50440,26841
50440,77428
50440,37254
50440,60448
50440,1679
50440,21571
50440,90344
50440,32426
95739,96762
11631,25891
11631,55456
40411,36886
40411,99211
40411,61502
40411,35941
90110,34194
90110,75315
90110,28573
90110,77739
61680,64898
36750,78699
36750,7744
36750,36820
36750,90505
71112,27247
71112,35941
85393,43350
14058,34803
17412,68835
61209,60448
61209,23537
9586,25883
79206,90564
86766,69643
86766,6109
86766,29833
20100,37254
22201,83578
22201,87085
75328,25791
5834,74924
87127,99456
99514,69409
20986,89869
20986,56958
20986,54031
2454,37474
52150,50708
98955,48574
96788,18175
96788,8179
96788,84730
96788,99912
96788,72908
96788,15207
70191,42609
81360,11717
74531,63349
84943,72973
6065,56627
76990,50708
81592,38909
36708,68177
79663,76412
79663,10313
79663,2608
60361,24494
81072,83578
81072,51418
81072,86191
81072,87085
94626,43350
94626,98740
94626,79459
94626,91337
94626,98478
94626,77739
94626,86969
94626,67797
94626,528
94626,83674
94626,65250
94626,56409
94626,27909
94626,62312
94626,68411
94626,10313
94626,17520
43066,60448
49028,85448
92038,56627
69155,56684
69155,48574
69155,29445
58757,51447
86202,87849
86202,30420
86202,63200
86202,20789
86202,77106
86202,39621
86202,15939
86202,90169
86202,55212
86202,11717
86202,43497
86202,39265
86202,95466
86202,19814
86202,90344
86202,572
86202,81116
86202,89450
86202,73324
86202,78300
86202,16427
2047,21802
2047,11124
2047,62356
2047,90344
2047,99319
2047,24622
2047,20789
66244,36376
66244,68411
66244,17520
62266,40039
51881,68835
57419,43350
57419,22915
57419,52533
57419,29833
1060,63349
18326,74924
18326,61094
20362,27074
83052,67719
74395,12812
70297,81993
70297,10800
84888,65860
84888,27909
94059,70789
67500,18911
4003,68835
22978,61745
85861,99456
65839,19814
50592,67138
88036,96395
88036,69409
96323,54369
27324,81540
27324,74924
27324,61094
62475,15538
67239,67138
20931,30856
99537,69889
29045,49841
29045,13156
29045,79459
61864,61745
29864,63200
29864,32517
29864,60448
29864,74924
96946,41452
96946,86969
96946,89869
96946,94046
96946,39621
96946,86632
96946,19814
96946,59642
96946,42290
96946,40846
96946,27909
96946,90564
96946,81998
96946,66095
96946,21346
96946,94220
96946,43497
96946,54369
96946,76782
96946,25570
96946,8487
96946,17108
96946,90359
96946,77524
96946,54214
96946,7039
96946,79558
96946,86790
96946,39265
96946,20404
96946,51713
96946,16670
96946,20413
96946,46309
96946,65250
96946,89573
96946,28358
96946,16656
96946,34648
96946,31693
96946,6449
96946,90169
96946,77106
96946,51418
96946,67848
96946,77880
96946,11791
96946,39377
96946,81116
96946,2516
96946,73131
96946,5707
96946,47705
96946,84103
96946,77996
96946,23691
96946,88248
96946,77692
96946,16427
96946,33955
70707,99211
45421,8668
90116,63069
36740,40039
3873,41452
3873,84486
3873,80293
3873,8307
3873,98740
3873,99319
3873,90169
3873,8487
3873,89450
3873,98418
3873,66988
3873,40966
3873,5707
3873,73230
3873,86840
3873,25570
3873,54214
3873,54369
3873,25210
3873,17520
3873,97652
3873,77472
3873,2608
3873,17108
3873,90564
3873,60531
3873,90359
3873,44253
3873,94220
23459,66988
23459,39265
23459,95846
23459,27864
23459,20986
23459,86969
23459,77599
23459,40966
23459,94818
23459,47705
23459,22915
23459,11717
23459,23255
85813,78147
65171,38909
43676,87802
72087,28998
72087,89311
60103,572
60103,30856
60103,90344
60103,34194
60103,43497
60103,21680
60103,86191
60103,22782
60103,23377
60103,76933
60103,27399
60103,45400
60103,8307
60103,52250
60103,57633
60103,89450
60103,96395
60103,27864
60103,99912
60103,62356
60103,66924
60103,43682
33351,77692
77331,39760
77331,35941
77331,14726
13707,20569
99287,84624
63910,20413
46830,22915
46830,45116
46830,99860
46830,56409
1668,81116
1668,77880
1668,87085
1668,77428
1668,89573
1668,16320
1668,8487
1668,9987
1668,48574
1668,51514
1668,18722
1668,28573
1668,16427
1668,83912
1668,55212
1668,10313
17923,99211
17923,56627
17923,37826
17923,61502
36151,28142
92674,54741
58939,67048
57633,45400
57633,86790
6725,75439
3693,94046
3693,15360
3693,18852
3693,25570
3693,39377
3693,572
3693,4839
3693,20789
3693,29445
3693,97392
3693,49517
3693,56245
3693,44198
3693,93819
3693,90169
3693,63582
3693,73518
3693,11717
3693,38729
3693,23255
51590,99456
72820,78699
72820,50466
24449,10313
24449,69643
24449,52533
50718,70551
88081,40039
75435,46309
75435,48574
75435,29445
75435,59642
75435,37826
75435,82249
75435,81993
75435,39377
75435,90344
75435,71472
75435,77428
12801,14489
49084,94818
49084,528
49084,3113
49084,56054
49084,16320
49084,8487
49084,86840
49084,22915
49084,23255
49084,91337
49084,26841
49084,39791
12087,56627
72740,20569
9729,96494
96268,25883
87802,90978
87802,23377
91298,12812
79472,23543
93593,83481
38835,50708
38835,49642
38835,87085
74906,50708
22184,77996
3509,15905
67551,43350
23224,81540
23224,74924
23224,82249
86632,51447
66800,15360
66800,18852
66800,77428
66800,47705
66800,34803
66800,20789
66800,90344
66800,74328
43425,81540
43425,74924
87966,6534
38272,56627
89202,69409
93363,32239
93363,77524
93363,77739
32485,72127
15032,69889
15032,88477
15032,35254
15032,85103
15032,27084
60531,75357
60531,92775
60531,16265
60531,50938
60531,4026
60531,40846
60531,28142
60531,44760
32445,61094
89217,23537
57604,44413
58501,63349
16423,56409
84933,94038
84933,96494
84933,67719
76988,77266
74431,45116
9636,89573
9636,21346
9636,77599
73475,37474
73475,44413
40852,33819
45164,100098
45164,27399
45164,8307
45164,28998
45164,23377
45164,34194
95473,97639
61754,25883
61754,87085
46086,99211
46086,61502
53772,89969
74328,27247
74328,73518
74328,17311
74328,89573
74328,51418
74328,87696
74328,29445
74328,39621
74328,56595
74328,78553
74328,68813
74328,16265
74328,90169
74328,27480
74328,51963
74328,63634
74328,93663
74328,86840
74328,26841
74328,21571
74328,47705
74328,46309
74328,66144
74328,56054
74328,83674
46465,76933
46465,54785
46465,55212
46465,16427
99130,41060
16431,82249
6917,77428
6917,68835
18429,81993
18429,99211
18429,37826
18429,45654
18429,2038
18429,63349
18429,43295
18429,14726
18429,42609
18429,49841
24493,77970
24493,4839
24493,90564
79161,25891
57850,76071
92132,37826
38356,99211
34916,90359
70141,54785
70141,93663
70141,40800
70141,21571
70141,26841
70141,71472
70141,73324
70141,64898
70141,74328
28459,43682
41125,44198
45634,75439
10781,44262
10781,79459
10781,49642
10701,99211
67054,63349
67054,36886
19934,96494
17944,62312
53582,91337
89218,61745
89218,6109
89218,66125
30624,96762
87386,50708
44747,20017
11551,39012
33586,47705
52899,81155
32471,99912
79562,54741
83900,96762
84788,54741
27435,69643
65924,86969
65924,10313
65924,66570
65924,56409
65924,16656
65924,9987
2809,38729
66989,4525
963,40039
75833,35941
88894,86790
42526,54214
71455,90227
45521,42609
20529,23537
20529,14726
15987,8179
93243,74924
93497,35254
93497,59134
93497,32335
93497,38909
21080,92812
13732,95466
39975,42609
41426,61502
92065,36376
59139,97639
73828,72416
92261,40039
22568,70789
86994,38833
86994,28573
86994,49642
60073,15905
60073,27909
60073,73336
69752,25883
27980,59157
37146,84730
20844,68835
20844,528
20844,69643
20844,78300
49465,25791
65608,65860
65608,528
65608,90359
65608,29833
65608,68835
65608,96395
65608,52551
65608,63069
65608,79631
65608,98740
65608,84624
65608,61745
65608,69643
65608,77524
65608,27399
65608,25210
65608,62356
94240,85832
94240,16320
94240,90978
94240,6449
94240,39621
94240,11717
94240,34194
94240,66988
94240,79631
94240,99912
94240,86191
94240,55267
94240,76412
92016,69889
24407,13156
58063,7486
58063,68835
58063,15207
16319,84486
16319,64898
16319,405
2794,37861
2794,89573
2794,6449
2794,55212
2794,94046
2794,39621
2794,31693
2794,32335
2794,16427
2794,22915
2794,81998
2794,8487
2794,11717
2794,18487
2794,93663
2794,26841
2794,66570
2794,81116
2794,7039
2794,91809
2794,77599
2794,44253
36687,66544
58254,90344
93079,16427
47818,67719
22991,70551
22991,36886
39725,35941
39725,10800
41039,40039
43244,87085
91644,68650
35154,36485
80931,77266
61048,54369
61048,16670
61048,55265
61048,43497
95646,40846
34119,80457
68935,77880
77716,35941
81268,70308
81268,20017
81268,47705
81268,43295
81268,83674
63190,12021
23255,99890
23255,6650
23255,77692
23255,82249
9551,15905
33415,77524
50809,13156
86542,38463
86542,10800
86542,39265
45771,17311
45771,89979
45771,29445
55710,29005
97560,29207
97560,30856
14032,38909
18781,12812
60778,36485
60778,94038
60778,90344
60778,61502
60778,56627
60778,42609
14647,81540
57511,79631
57511,18722
78829,85103
96287,69889
96287,38909
32409,21571
32409,24494
7018,77524
7018,63069
7018,89145
73485,28981
28698,55041
88383,7744
43087,67138
74086,48097
74086,10800
35659,52533
35659,65860
60632,40039
48068,18911
66916,10800
97726,35941
21926,46309
21926,54785
21926,27247
21926,28358
21926,44198
21926,47705
21926,74328
21926,77622
29072,61502
44342,43350
44342,78039
44342,66125
44342,69643
44342,17520
44342,29207
44342,69409
61163,7744
11481,63349
74204,49841
18232,86632
18232,55513
18232,41452
18232,98740
18232,1679
18232,80293
18232,65297
18232,52551
18232,73920
18232,10835
18232,43788
18232,4026
18232,66095
18232,54268
38729,11124
38729,63200
38729,78699
38729,16320
38729,86969
38729,28358
38729,6449
38729,94046
38729,55513
38729,27909
38729,49952
38729,22915
38729,82249
38729,57633
38729,23255
38729,25210
38729,54785
38729,93663
38729,5707
38729,77880
38729,39377
38729,98478
38729,77599
38729,54369
38729,77428
38729,39265
38729,73230
40859,35941
62720,54741
4729,43331
3353,72908
3353,44262
3353,23377
3353,2608
3353,99912
26370,56627
18575,42609
89032,96494
6511,50708
4548,89199
4548,36274
96258,43350
96258,89450
96258,63069
96258,9987
13397,8487
33497,50708
69385,14489
69385,61094
75768,89311
75768,34191
50258,49841
73348,81993
9813,33244
9813,66095
9813,77428
9813,16320
9813,2608
9813,66570
9813,65860
9813,94046
9813,39621
9813,65854
9813,37861
9813,66988
9813,45116
9813,90978
9813,16656
9813,98478
31724,43497
36414,14489
36414,48134
36414,81540
30311,38909
39358,17520
39358,57166
56054,86969
56054,68420
56054,50938
56054,64541
56054,77472
56054,67797
56054,19814
56054,36820
56054,39018
56054,11124
56054,66095
56054,18852
56054,14177
56054,77880
56054,90359
56054,57633
56054,54369
56054,718
56054,68935
56054,86790
56054,24494
56054,77599
56054,83674
56054,77996
56054,43843
56054,57166
56054,63200
56054,89573
56054,20789
56054,84103
56054,77106
56054,40800
56054,31693
56054,78553
56054,89450
56054,35080
56054,18487
56054,5707
56054,40537
56054,572
56054,16229
56054,39377
56054,17895
56054,98740
56054,73131
56054,98478
56054,14671
56054,73324
56054,30420
56054,56409
56054,27247
56054,84624
56054,40817
56054,39621
56054,40846
56054,51514
56054,15939
56054,27909
56054,22915
56054,82249
56054,16656
56054,94220
56054,81998
56054,76782
56054,93663
56054,25570
56054,26841
56054,59914
56054,94475
56054,79459
56054,96071
56054,99319
56054,66448
56054,77970
56054,16320
56054,62048
56054,90564
56054,38729
56054,44253
56054,16427
56054,20413
56054,73518
56054,405
56054,78699
56054,6449
56054,63582
56054,80457
56054,100380
56054,34648
56054,90917
56054,90169
56054,11717
56054,25210
56054,48308
56054,67848
56054,55818
56054,95138
56054,39791
56054,81116
56054,2516
56054,17520
56054,47705
56054,77692
56054,83659
37284,60448
58839,54741
58839,23537
70822,98740
70822,78300
70822,8487
70822,67797
49895,33244
49895,65860
71579,8668
22278,52533
22278,33244
80063,45116
10065,32239
15733,47705
58990,50708
58990,81540
44249,55267
44249,25141
23556,76089
66327,41452
66327,45116
66327,3113
66327,63069
66327,28573
66327,52551
44456,47363
37171,64132
37171,10800
70118,20569
85385,2038
68653,52250
68653,77739
90865,75439
90865,23537
52722,72908
52722,6838
52722,12812
50533,75439
28538,84730
792,67138
792,18911
52984,54741
28897,99211
92651,37826
92651,81993
80294,62356
18325,45654
18325,10800
86335,55456
51681,89145
51681,56684
51681,30856
51681,57166
51681,89573
51681,46256
51681,6449
51681,19814
51681,67848
51681,42290
51681,23691
51681,89869
51681,82791
51681,90169
51681,89450
51681,94220
51681,23255
51681,39377
51681,68087
51681,30420
51681,86840
51681,54214
51681,75357
51681,98740
51681,51447
51681,17895
51681,43295
76949,65860
76949,14177
76949,91337
76949,83912
76949,8857
76949,6109
76949,99912
76949,52533
76949,63069
4357,68650
54103,38909
20086,43350
20086,69409
20086,17520
20086,7744
94451,38909
57008,16320
76206,22782
21839,66988
21839,76933
21839,76782
21839,93663
21839,84486
21839,45116
21839,2516
21839,16229
21839,7350
21839,50466
21839,90169
21839,62048
21839,81998
47283,98740
13343,10800
45400,54268
45400,83912
45400,36376
45400,79459
45400,54214
86986,22915
50023,97639
6125,41060
9612,99211
33108,14489
88477,97639
69776,6449
69776,78300
84486,25570
84486,28998
84486,82791
26042,24622
50660,97639
50660,68835
63288,50201
63288,90344
43100,69643
64055,69643
52498,60448
15651,43350
15651,72416
15651,76412
15651,32335
15651,29207
15651,94818
15651,68650
15651,528
15651,99724
15651,99912
15651,22915
15651,23255
15651,62312
15651,69643
15651,68411
15741,55212
15741,95466
15741,77599
32729,27247
32729,51514
32729,39791
32729,77622
32729,39621
32729,49517
32729,36485
32729,81116
32729,43497
32729,54785
32729,32239
32729,40966
32729,87849
32729,17108
32729,93201
32729,63991
32729,86790
32729,21571
32729,43788
32729,20413
32729,30856
32729,51418
32729,16656
32729,93663
32729,80457
32729,37254
32729,89573
32729,28197
32729,90917
32729,25570
32729,90169
32729,55212
32729,5098
32729,5707
32729,33955
32729,26841
32729,91809
32729,56054
32729,30420
32729,16427
32729,56245
32729,56409
14631,61502
91643,20986
91643,49841
48415,21680
21637,43350
66129,38909
26330,93201
26330,77692
26330,94220
26330,14230
16005,81993
53352,54031
67713,24494
58175,35941
11194,50708
17837,10587
54045,27399
9138,99211
41820,81540
94854,43497
94854,22982
94854,24494
94854,40800
94854,79631
85803,52250
50949,77970
3619,42609
24970,3113
90727,25791
39949,16320
39949,14327
39949,23377
39949,34194
39949,45116
39949,67719
66759,30856
66759,87802
66759,86840
66759,64200
1679,56684
1679,51418
1679,21802
1679,43843
1679,98418
67797,16229
67797,98740
67797,64541
67797,77599
67797,51447
67797,44760
67797,16427
23148,51418
23148,6449
23148,29445
23148,90917
23148,27909
23148,78553
23148,18852
23148,63634
23148,93663
23148,32426
23148,74328
23148,17520
23148,21571
23148,47705
23148,56595
23148,90564
29844,30587
29844,36376
83597,49841
47526,7486
14085,43350
14085,77692
14085,55869
14085,22915
14085,12021
4509,81155
77237,60448
77237,99211
57883,66144
29341,25883
90430,23537
84876,56627
9856,77622
9856,55267
9856,52497
9856,56245
78495,93266
78495,99724
78495,54369
78495,40846
78495,16320
78495,73230
78495,34648
78495,81116
78495,87085
68943,43331
1907,92812
42928,48574
92556,32517
72905,78147
88034,6109
88034,52533
73191,37474
51868,43788
51868,56054
51868,4026
51868,54268
51868,34519
51868,572
25804,77622
25804,36485
25804,93819
25804,81998
25804,24622
25804,8487
25804,44253
25804,73230
25804,63200
25804,46256
25804,16320
25804,20789
25804,44262
25804,90169
25804,28573
25804,25570
25804,99912
25804,86840
25804,83659
25433,61816
25433,94038
37443,41060
84515,56627
65577,93266
65577,62312
94886,40039
57161,63349
57161,14726
70996,29207
39939,62581
82919,66125
53251,18911
73996,8179
78056,57166
78056,46256
78056,6449
78056,83659
78056,18487
78056,39377
78056,50201
78056,17108
78056,68087
78056,93201
78056,94475
78056,91809
78056,22982
78056,97652
78056,77692
95796,37474
95796,70789
7537,81540
7537,74924
7537,35941
7537,61094
7537,67138
58234,37474
72379,23537
77420,63341
77420,16656
93974,75439
12597,76089
32335,25570
32335,78553
32335,39377
32335,16670
32335,77996
32335,77428
32335,718
32335,41700
32335,37861
32335,14671
32335,22915
32335,56054
32335,73518
32335,71495
32335,54785
32335,16427
51243,74328
19980,89311
19980,23377
19980,28573
19980,34194
81420,43350
81420,65250
81420,79631
81420,52551
81420,43682
81420,24494
81420,25210
20683,67138
20683,61094
20683,61502
53408,37826
74497,6838
74497,73230
74497,89969
13716,81540
21361,10800
79802,40885
79802,34519
79802,98418
79802,14230
61721,45654
61721,63582
61721,61502
95004,38833
95004,78147
60733,15360
26089,51514
26089,28573
888,85103
888,94063
83397,74328
83397,44198
904,39760
904,15713
904,50201
904,65250
904,76089
904,16656
904,51713
904,21343
904,27909
904,90169
904,25570
904,38463
9694,85103
97529,77524
97529,29207
44689,74924
53224,72908
91184,63349
71495,16265
71495,91809
71495,20404
71495,51447
71495,23691
71495,77692
71495,94220
71495,16670
36736,2608
36736,63069
36736,97652
36736,91337
36736,29844
36736,3113
36736,69643
36736,68411
36736,77524
8401,79558
30875,32517
30875,38909
33745,22915
75495,85103
26845,79558
26845,43497
84547,89573
84547,2057
84547,77692
84547,91608
35080,43788
84475,74924
58097,38833
46297,61816
70753,81993
43621,10800
52682,10800
23314,56627
16085,63069
16085,65854
73161,43350
73161,2608
73161,63069
73161,98740
73161,7744
73161,22915
73161,91337
73161,28573
73161,9987
73161,94818
73161,99724
73161,22982
73161,10313
73161,29207
73161,43497
73161,69643
73161,77692
86370,74924
86370,81540
63582,89573
63582,51963
63582,17895
63582,62048
74247,23377
16795,15207
16795,55041
16795,18175
16795,8179
16795,68835
51569,55212
15124,14726
26980,8307
26980,37271
26980,44253
26980,95466
86574,99456
35737,61502
35305,91337
74827,15207
12651,44413
12651,81540
21235,39621
37020,93125
72365,61502
71241,28981
71428,40966
71428,15713
71428,34648
71428,2608
71428,96905
71428,16319
71428,89450
71428,8487
71428,49046
71428,25210
31735,77428
31735,79631
31735,61745
31735,9987
77633,15207
59386,64898
59386,90564
59386,73518
45166,99211
7735,25883
7735,81540
47110,77622
47110,77594
47110,44198
30287,25791
65049,70789
32177,99211
20313,75439
41517,67797
41517,4839
41517,51447
31991,67138
38933,29844
38933,72908
